id,user_id,indicator,value,start_time,end_time,source_table,deleted,create_time,update_time
5415329,634,sleep_avg_start_time_7_day,"{""primary_value"" : 923.88, ""sum"" : 923.88, ""avg"" : 184.78, ""max"" : 481.95, ""min"" : 0.43, ""count"" : 5, ""hours"" : 3, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-05-01 00:00:00,2025-06-17 23:59:59,cross_heart_rate_job,0,1752270816,1752270955
11615293,169,step_target_achievement_rate,73.8,2024-03-17 23:59:59,2024-10-12 23:59:59,activity_rolling_avg_job,0,1752166276,1752167231
3663826,212,flights_climbed_consistency_score,"{""primary_value"" : 292.00, ""sum"" : 292.00, ""avg"" : 14.60, ""max"" : 0.00, ""min"" : 0.00, ""count"" : 20, ""hours"" : 8, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-04-03,2024-02-15 15:59:59,activity_daily_job,0,1750650532,1750650389
8071949,169,step_target_achievement_rate,10508,2025-01-05,2024-02-26 23:59:59,activity_daily_job,0,1752732330,1752732311
8808705,170,rolling_7d_avg_restingHeartRates,0,2024-06-17,2019-12-11 23:59:59,activity_pattern_job,0,1752796802,1752796802
13335498,163,daily_stats_distance_walking_running,55.4,2023-12-08 00:00:00,2025-02-25 23:59:59,activity_daily_job,0,1752777867,1752777884
5295150,170,average_walking_speed,1.43,2023-02-08 00:00:00,2020-04-26 23:59:59,activity_pattern_job,0,1752796807,1752796807
4702116,634,average_exercise_minutes_7days,4668.14,2024-10-26,2024-06-21 23:59:59,sleep_daily_job,0,1752508969,1752508918
3433791,634,total_walking_distance,6.71,2024-07-05 23:59:59,2024-04-22 15:59:59,activity_daily_job,0,1752678545,1752678505
14303526,76,daily_stats_flights_climbed,1735053600.000000,2025-06-29 00:00:00,2024-04-04 03:59:59,sleep_daily_job,0,1752796807,1752796807
10023616,126,sleep_in_bed_consistency_score,9205.347000,2023-09-16 00:00:00,2024-12-26 23:59:59,sleep_daily_metrics_job,0,1752796807,1752796807
5510504,79,rolling_7d_avg_restingHeartRates,1,2022-07-15,2024-07-14 23:59:59,sleep_7day_stats_job,0,1750749599,1750748860
7231119,143,daily_average_hrv,3.83,2023-02-13 00:00:00,2024-03-03 15:59:59,activity_daily_job,0,1752735487,1752735281
503760,569,sleep_end_time,82,2024-09-17 00:00:00,2023-09-02 23:59:59,activity_rolling_avg_job,0,1752778588,1752778466
2586149,83,rolling_7d_avg_exerciseMinutes,70,2025-05-06 23:59:59,2024-07-27 23:59:59,activity_rolling_avg_job,0,1750411505,1750411505
8758695,143,daily_stats_speeds,90,2025-01-15 15:59:59.000000,2024-05-01 23:59:59,activity_daily_job,0,1752147986,1752149863
1512977,634,total_walking_distance,"{""primary_value"" : 2.96, ""sum"" : 2.96, ""avg"" : 0.23, ""max"" : 1.23, ""min"" : 0.01, ""count"" : 13, ""hours"" : 13, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2023-08-02 23:59:59,2022-01-14 15:59:59,activity_daily_job,0,1752548908,1752549231
14796118,569,average_cycling_speed,94.5,2024-12-31 23:59:59,2024-12-18 23:59:59,blood_oxygen_job,0,1750435311,1750435511
11299414,143,daily_stats_sleep_awake,"{""primary_value"" : 9.69, ""sum"" : 9.69, ""avg"" : 0.65, ""max"" : 4.95, ""min"" : 0.00, ""count"" : 15, ""hours"" : 15, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2023-08-30 23:59:59,2024-11-23 15:59:59,activity_rolling_avg_job,0,1752796504,1752796502
9714099,152,sleep_deep_duration,115200,2024-10-14,2024-09-08 23:59:59,activity_rolling_avg_job,0,1752796805,1752796805
5950997,128,daily_stats_speeds,66.00,2023-08-20 23:59:59,2022-08-02 23:59:59,activity_rolling_avg_job,0,1752752430,1752752346
3328735,569,rolling_7d_avg_heart_rate_variability_sdnn,32.8,2022-12-14 00:00:00,2024-09-14 23:59:59,walking_distance_job,0,1752796798,1752796798
15297518,569,daily_stats_sleep_deep,3746,2025-06-20 23:59:59,2023-12-09 23:59:59,activity_rolling_avg_job,0,1750765652,1750766974
6408401,206,daily_stats_walkingHeartRates,5600,2025-03-14 00:00:00,2024-03-31 15:59:59,cycling_indicator_job,0,1750860397,1750861377
4978347,215,rolling_7d_avg_speeds,87.6,2023-03-31 00:00:00,2017-05-29 23:59:59,activity_rolling_avg_job,0,1752796515,1752796513
824844,215,daily_stats_respiratory_rate,16.00,2025-06-14 00:00:00,2024-03-04 23:59:59,activity_rolling_avg_job,0,1752796807,1752796807
4395607,152,daily_stats_walking_heart_rate,36.9,2023-12-06 16:00:00,2025-02-09 23:59:59.000000,walking_speed_job,0,1752064685,1752065488
2817362,212,daily_stats_speeds,111060,2018-05-07 00:00:00,2023-11-12 23:59:59,sleep_7day_stats_job,0,1751447075,1751447901
8337775,215,total_exercise_minutes,93.9,2021-05-17 00:00:00,2023-09-02 23:59:59,activity_pattern_job,0,1750411505,1750411505
4447265,634,sleep_rem_duration,1707022800.000000,2023-04-21 00:00:00,2024-04-28 23:59:59,sleep_pattern_job,0,1752796807,1752796807
13472333,143,quality_sleep_achievement_rate,43.6,2022-07-15 00:00:00,2023-09-18 23:59:59,indicator_calculation_job,0,1752796317,1752796319
16648803,634,distance_walking_running_consistency_score,"{""primary_value"" : 71.00, ""sum"" : 71.00, ""avg"" : 71.00, ""max"" : 71.00, ""min"" : 71.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2024-02-27 23:59:59,2024-02-21 23:59:59,sleep_daily_metrics_job,0,1752612480,1752612438
14390822,212,rolling_7d_avg_walking_speed,53.7,2024-10-14,2023-10-15 15:59:59,theta_ai.health_data_renpho,0,1752796444,1752796443
13716531,220,rolling_7d_avg_flights_climbed,2216.11,2022-01-31 00:00:00.000000,2024-06-23 23:59:59,activity_pattern_job,0,1752796796,1752796796
7249948,126,average_steps_7days,244.21,2024-04-15,2025-06-12 06:00:00,activity_pattern_job,0,1752796807,1752796807
991511,212,rolling_7d_avg_walking_speed,3.57,2024-12-19 07:59:59.000000,2021-07-03 23:59:59,indicator_calculation_job,0,1752460114,1752459983
9786487,126,rolling_7d_avg_blood_oxygen,67,2023-01-29 00:00:00,2024-10-22 23:59:59.000000,activity_daily_job,0,1752796772,1752796772
983017,212,daily_stats_steps,9.29,2022-02-25 00:00:00,2019-01-18 23:59:59,activity_rolling_avg_job,0,1752412606,1752410413
11718590,215,daily_stats_wristTemperatures,7211.23,2025-02-26 23:59:59,2024-05-21 23:59:59,activity_pattern_job,0,1751261964,1751261660
5684453,143,average_steps_7days,"{""primary_value"" : 18.00, ""sum"" : 918.00, ""avg"" : 18.00, ""max"" : 22.50, ""min"" : 14.50, ""count"" : 51, ""hours"" : 9, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2024-04-25 00:00:00.000000,2023-08-08 23:59:59,activity_rolling_avg_job,0,1750527255,1750527469
7323330,634,rolling_7d_avg_exerciseMinutes,132,2024-04-18 00:00:00,2025-03-11 23:59:59,activity_daily_job,0,1752796369,1752796369
4604034,98,daily_stats_steps,1.21,2024-02-12 00:00:00,2022-08-16 23:59:59,indicator_calculation_job,0,1752796807,1752796807
7224153,79,total_steps,"{""primary_value"" : 6.35, ""sum"" : 6.35, ""avg"" : 0.45, ""max"" : 1.55, ""min"" : 0.01, ""count"" : 14, ""hours"" : 14, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2017-01-08 00:00:00,2024-11-20 23:59:59,activity_daily_job,0,1750970651,1750970931
11827914,569,rolling_7d_avg_sleepAnalysis_InBed,"{""primary_value"" : 39.08, ""sum"" : 312.64, ""avg"" : 39.08, ""max"" : 68.73, ""min"" : 17.02, ""count"" : 8, ""hours"" : 8, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2023-11-20 00:00:00,2024-05-21 23:59:59,floors_indicator_job,0,1752796807,1752796807
9978231,626,daily_stats_sleepAnalysis_Asleep(Core),"{""primary_value"" : 4.19, ""sum"" : 205.09, ""avg"" : 4.19, ""max"" : 6.26, ""min"" : 3.28, ""count"" : 49, ""hours"" : 9, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2019-09-06 00:00:00,2024-05-18 15:59:59,excel,0,1750411505,1750411505
8339871,130,daily_stats_sleeping_wrist_temperature,0,2024-06-05 23:59:59,2024-10-22 23:59:59,heart_rate_indicator_job,0,1750411505,1750411505
14897639,143,daily_stats_steps,3.76,2023-10-13 23:59:59,2020-10-05 23:59:59,sleep_7day_stats_job,0,1752595129,1752594417
13215689,126,sleep_min_start_time_7_day,42.8,2023-04-15 16:00:00,2025-06-06 00:00:00,activity_rolling_avg_job,0,1752796797,1752796797
7465377,137,rolling_7d_avg_sleepAnalysis_InBed,2.42,2025-04-22 00:00:00,2024-02-10 23:59:59,walking_speed_job,0,1752669111,1752668580
1466120,569,floors_consistency_score,1.11,2024-10-11 00:00:00,2025-06-27 23:59:59,activity_daily_job,0,1752796807,1752796807
10995539,170,rolling_7d_avg_flights_climbed,2.24,2025-01-26 23:59:59,2022-10-16 23:59:59,indicator_calculation_job,0,1752722192,1752722466
5911487,126,daily_stats_floors,"{""primary_value"" : 1.30, ""sum"" : 62.35, ""avg"" : 1.30, ""max"" : 1.65, ""min"" : 0.90, ""count"" : 48, ""hours"" : 11, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2024-11-21 23:59:59,2023-05-08 23:59:59,floors_indicator_job,0,1752796807,1752796807
5243838,269,daily_stats_steps,3.88,2025-05-02 16:00:00,2021-03-14 23:59:59,activity_daily_job,0,1750411505,1750411505
15171364,143,daily_average_resting_heart_rate,183,2016-10-30 00:00:00,2021-08-31 23:59:59,sleep_daily_metrics_job,0,1752769503,1752769444
3080793,143,speeds_consistency_score,"{""primary_value"" : 1.33, ""sum"" : 8.00, ""avg"" : 1.33, ""max"" : 2.45, ""min"" : 0.55, ""count"" : 6, ""hours"" : 6, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2021-02-06,2018-07-24 23:59:59,sleep_pattern_job,0,1750939779,1750939748
1648123,169,daily_average_hrv,2.55,2024-10-06,2024-09-23 15:59:59,activity_daily_job,0,1752743480,1752743507
11319781,130,rolling_7d_avg_distance_walking_running,22351.062000,2020-11-20 00:00:00,2022-01-27 23:59:59,sleep_7day_stats_job,0,1752722124,1752721740
3407844,634,sleep_avg_duration_7_day,49362.82142857143,2025-02-13 23:59:59,2023-09-28 23:59:59,theta_ai.health_data_renpho,0,1752796658,1752796658
15526925,137,sleep_start_time,74.5,2024-08-05 00:00:00,2021-11-04 23:59:59,sleep_7day_stats_job,0,1751623721,1751624700
1743878,143,sleep_all_duration,2362,2024-03-19,2024-02-14 23:59:59,activity_daily_job,0,1752796683,1752796683
12590844,126,daily_stats_sleep_light,17,2024-09-17 23:59:59,2025-07-08 23:59:59,sleep_daily_metrics_job,0,1750811145,1750811635
10345256,215,BODY_RESISTANCE,"{""primary_value"" : 61.00, ""sum"" : 61.00, ""avg"" : 8.71, ""max"" : 0.00, ""min"" : 0.00, ""count"" : 7, ""hours"" : 5, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2023-10-20 00:00:00,2023-09-14 23:59:59,activity_daily_job,0,1752796801,1752796801
2947015,143,oxygenSaturations_consistency_score,90.7,2018-12-15 00:00:00,2023-10-28 23:59:59,activity_daily_job,0,1750477230,1750477262
16132805,569,walkingRunningDistances_consistency_score,200.46,2021-03-05 16:00:00,2022-07-15 23:59:59,activity_daily_job,0,1751960263,1751961024
16364655,130,average_cycling_speed,6870,2025-01-01 23:59:59,2023-08-15 23:59:59,activity_daily_job,0,1750411505,1750411505
8652994,99,average_cycling_speed,"{""primary_value"" : 67.00, ""sum"" : 67.00, ""avg"" : 67.00, ""max"" : 67.00, ""min"" : 67.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2024-03-18 03:59:59,2024-07-29 23:59:59,activity_rolling_avg_job,0,1751750495,1751751906
7083530,126,daily_stats_steps,165000,2019-01-17 00:00:00,2025-02-24 23:59:59,aerobic_indicator_job,0,1752796612,1752796610
1868463,143,heartRates_consistency_score,1.12,2020-06-11,2023-08-13 15:59:59,sleep_7day_stats_job,0,1751515257,1751514831
2956205,569,walking_speed_consistency_score,"{""primary_value"" : 17.36, ""sum"" : 850.50, ""avg"" : 17.36, ""max"" : 20.50, ""min"" : 15.50, ""count"" : 49, ""hours"" : 9, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2023-04-25 00:00:00,2021-11-19 23:59:59,activity_daily_job,0,1752422019,1752422439
4437968,569,sleep_min_start_time_7_day,1,2023-12-13 00:00:00,2023-12-28 23:59:59,cycling_indicator_job,0,1751266849,1751267759
7408244,569,heart_rate_consistency_score,7676.16,2025-01-17,2025-01-08 00:00:00,activity_rolling_avg_job,0,1752793605,1752793604
12210350,126,daily_stats_resting_heart_rate,"{""primary_value"" : 2.30, ""sum"" : 2.30, ""avg"" : 0.26, ""max"" : 0.82, ""min"" : 0.01, ""count"" : 9, ""hours"" : 9, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-06-19 23:59:59,2024-09-28 23:59:59,indicator_calculation_job,0,1750957587,1750958370
1812821,170,rolling_7d_avg_flights_climbed,"{""primary_value"" : 1.00, ""sum"" : 1.00, ""avg"" : 1.00, ""max"" : 1.00, ""min"" : 1.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2023-10-25,2023-11-11 15:59:59,activity_rolling_avg_job,0,1752796807,1752796807
1911631,569,average_steps_7days,6259.73,2021-06-29 00:00:00,2024-11-06 23:59:59.000000,activity_pattern_job,0,1752736260,1752736739
15224894,634,rolling_7d_avg_distance_walking_running,1675692180.000000,2025-07-07 16:00:00,2021-12-13 23:59:59,cross_heart_rate_job,0,1752796807,1752796807
495976,634,daily_stats_walkingRunningDistances,"{""primary_value"" : 2.00, ""sum"" : 2.00, ""avg"" : 2.00, ""max"" : 2.00, ""min"" : 2.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-11-01 16:00:00,2025-07-05 23:59:59,activity_pattern_job,0,1751910491,1751909243
5471204,335,walkingHeartRates_consistency_score,0,2021-04-15 00:00:00,2023-12-29 23:59:59,indicator_calculation_job,0,1752552133,1752552550
5920632,569,daily_stats_respiratoryRates,"{""primary_value"" : 43.93, ""sum"" : 43.93, ""avg"" : 5.49, ""max"" : 21.00, ""min"" : 1.00, ""count"" : 8, ""hours"" : 8, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2023-09-30 23:59:59,2025-02-20 23:59:59,walking_distance_job,0,1752317949,1752319212
9335239,143,rolling_7d_avg_walking_speed,6729.68,2025-07-07 16:00:00,2024-04-21 23:59:59,heart_rate_indicator_job,0,1752682095,1752682017
526646,212,average_cycling_speed,0.97,2024-07-31 16:00:00,2024-10-05 23:59:59,floors_indicator_job,0,1750824669,1750824920
7235913,634,daily_stats_walking_speed,4132,2019-10-04,2022-10-10 23:59:59,activity_pattern_job,0,1752583397,1752583517
15044232,569,daily_stats_respiratoryRates,"{""primary_value"" : 17.24, ""sum"" : 758.50, ""avg"" : 17.24, ""max"" : 20.50, ""min"" : 14.00, ""count"" : 44, ""hours"" : 8, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2024-12-28,2023-10-22 23:59:59,activity_daily_job,0,1752363677,1752363904
16160880,126,rolling_7d_avg_sleep_rem,14.3,2023-06-13 00:00:00,2025-03-10 23:59:59,indicator_calculation_job,0,1752796771,1752796770
9017054,167,daily_stats_distance_walking_running,"{""primary_value"" : 16.44, ""sum"" : 263.00, ""avg"" : 16.44, ""max"" : 22.50, ""min"" : 14.50, ""count"" : 16, ""hours"" : 3, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2019-12-20 00:00:00,2025-06-09 15:59:59,activity_rolling_avg_job,0,1750411505,1750411505
1153364,143,average_steps_7days,"{""primary_value"" : 95.42, ""sum"" : 1813.00, ""avg"" : 95.42, ""max"" : 99.00, ""min"" : 87.00, ""count"" : 19, ""hours"" : 14, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2021-02-05 00:00:00,2023-04-24 15:59:59,walking_distance_job,0,1752373009,1752373120
7139389,126,daily_stats_heartRates,119400,2024-07-17 15:59:59,2023-12-07 15:59:59,activity_daily_job,0,1752796456,1752796454
12826387,126,sleep_rem_duration,"{""primary_value"" : 9716.83, ""sum"" : 9716.83, ""avg"" : 607.30, ""max"" : 3152.27, ""min"" : 9.00, ""count"" : 16, ""hours"" : 16, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-01-10,2024-12-18 15:59:59,activity_rolling_avg_job,0,1752796772,1752796772
13868430,212,total_steps,1,2023-07-16 23:59:59,2024-04-01 23:59:59,sleep_daily_metrics_job,0,1751434222,1751434507
10189391,215,sleep_max_end_time_7_day,1489964400.000000,2024-08-11 00:00:00,2024-01-23 23:59:59,floors_indicator_job,0,1750411505,1750411505
1935624,215,distance_walking_running_consistency_score,1603253400.000000,2024-06-26 00:00:00,2023-07-08 15:59:59,sleep_daily_job,0,1752793419,1752793437
9786801,131,daily_stats_distance_walking_running,"{""primary_value"" : 2.40, ""sum"" : 2.40, ""avg"" : 0.34, ""max"" : 1.44, ""min"" : 0.03, ""count"" : 7, ""hours"" : 7, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2018-10-15 00:00:00,2016-12-12 23:59:59,walking_distance_job,0,1752787247,1752787290
15416884,170,daily_stats_sleep_rem,5296.29,2025-06-13 23:59:59,2023-09-28 23:59:59,sleep_daily_metrics_job,0,1750532999,1750533161
5685454,139,step_target_achievement_rate,7.41,2025-06-14 23:59:59,2024-06-11 23:59:59,indicator_calculation_job,0,1750411505,1750411505
5052236,170,sleep_all_duration,"{""primary_value"" : 10407.00, ""sum"" : 10407.00, ""avg"" : 1300.88, ""max"" : 7107.41, ""min"" : 4.00, ""count"" : 8, ""hours"" : 8, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2018-12-12 00:00:00.000000,2025-04-18 23:59:59,sleep_7day_stats_job,0,1752796788,1752796788
12684369,634,total_walking_distance,"{""primary_value"" : 2.00, ""sum"" : 2.00, ""avg"" : 2.00, ""max"" : 2.00, ""min"" : 2.00, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-10-28,2024-07-21 23:59:59,activity_pattern_job,0,1750630002,1750629631
3056130,143,waters_consistency_score,90.1,2024-09-10 23:59:59,2023-09-15 23:59:59,sleep_daily_metrics_job,0,1750472254,1750471859
8167707,215,rolling_7d_avg_walkingRunningDistances,1.25,2021-01-03 16:00:00,2023-05-24 15:59:59,sleep_7day_stats_job,0,1752476081,1752475639
9754117,137,exercise_max_heart_rate,1.08,2023-10-22 15:59:59,2020-05-31 15:59:59,activity_pattern_job,0,1751437724,1751438611
13359277,212,daily_stats_sleepAnalysis_InBed,4.11,2019-08-26 16:00:00,2024-10-27 23:59:59,activity_daily_job,0,1750966632,1750965265
14635520,634,daily_stats_steps,1.28,2025-02-26 23:59:59,2024-05-27 15:59:59,activity_daily_job,0,1752404049,1752403473
10883158,169,daily_stats_sleepAnalysis_InBed,12.65,2023-04-12,2024-08-21 20:00:00,floors_indicator_job,0,1752796304,1752796305
1289551,569,daily_stats_respiratory_rate,84000,2022-10-25 23:59:59,2025-01-13 23:59:59,sleep_7day_stats_job,0,1752796736,1752796736
2550741,212,speeds_consistency_score,"{""primary_value"" : 4.70, ""sum"" : 28.19, ""avg"" : 4.70, ""max"" : 5.36, ""min"" : 3.42, ""count"" : 6, ""hours"" : 5, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2024-03-05 04:59:59,2025-03-14 03:59:59,activity_daily_job,0,1751344396,1751345522
9828665,143,average_walking_distance_7days,8.43,2023-10-06 23:59:59,2024-12-01 15:59:59,sleep_7day_stats_job,0,1752766949,1752766779
310100,212,daily_stats_sleepAnalysis_InBed,20.91,2024-05-09 15:59:59,2022-11-09 23:59:59,activity_rolling_avg_job,0,1752796807,1752796807
9415849,138,sleep_core_duration,3,2025-03-18 16:00:00,2025-01-27 23:59:59,indicator_calculation_job,0,1751021733,1751022132
16763131,126,sleep_awake_duration,1.11,2022-07-09,2024-03-04 23:59:59,activity_daily_job,0,1752796414,1752796415
523516,143,walkingRunningDistances_consistency_score,"{""primary_value"" : 11.08, ""sum"" : 11.08, ""avg"" : 0.92, ""max"" : 2.22, ""min"" : 0.01, ""count"" : 12, ""hours"" : 12, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-08-07 23:59:59,2024-01-10 23:59:59,activity_daily_job,0,1752796504,1752796505
10738066,170,daily_stats_distance_walking_running,6934,2025-05-04 15:59:59,2025-04-20 23:59:59,activity_rolling_avg_job,0,1752773805,1752773733
13045620,626,steps_consistency_score,"{""primary_value"" : 31.13, ""sum"" : 31.13, ""avg"" : 31.13, ""max"" : 31.13, ""min"" : 31.13, ""count"" : 1, ""hours"" : 1, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2023-04-20 00:00:00,2017-06-24 23:59:59,walking_speed_job,0,1750542886,1750542751
12176363,170,daily_stats_sleepAnalysis_Asleep(REM),314.34,2024-11-01 23:59:59,2025-05-28 00:00:00,activity_daily_job,0,1750646503,1750648140
477108,170,daily_stats_sleepAnalysis_Asleep(Core),54642.857142857145,2023-10-22 16:00:00,2024-08-12 00:00:00,activity_daily_job,0,1752796806,1752796806
5943765,130,sleep_all_duration,"{""primary_value"" : 314.00, ""sum"" : 314.00, ""avg"" : 44.86, ""max"" : 313.30, ""min"" : 1.80, ""count"" : 7, ""hours"" : 7, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-05-24 16:00:00,2023-10-27 00:00:00,sleep_daily_metrics_job,0,1751262936,1751262269
12556469,569,sleep_awake_duration,1.05,2025-05-06 23:59:59,2023-08-31 03:59:59,indicator_calculation_job,0,1752796228,1752796225
3735119,434,daily_stats_resting_heart_rate,56.18,2022-09-18 16:00:00,2024-01-20 15:59:59,activity_daily_job,0,1752767593,1752767664
562936,634,daily_stats_sleepAnalysis_InBed,2147,2023-11-13 23:59:59,2025-02-08 23:59:59.000000,floors_indicator_job,0,1752625913,1752626049
16205759,126,total_walking_distance,21.4,2021-02-05,2024-05-02 15:59:59,activity_rolling_avg_job,0,1750798394,1750798556
10737452,268,daily_stats_walkingRunningDistances,12,2025-02-25 23:59:59,2023-12-24 23:59:59,activity_pattern_job,0,1750682877,1750683378
8204716,569,daily_stats_restingHeartRates,93.4,2025-02-23 23:59:59,2024-04-05 15:59:59,indicator_calculation_job,0,1751907235,1751905177
13446320,569,sleep_rem_duration,45.0,2024-02-20,2023-12-24 15:59:59,activity_daily_job,0,1750828515,1750829845
4234180,143,total_steps,"{""primary_value"" : 40.00, ""sum"" : 40.00, ""avg"" : 5.00, ""max"" : 13.50, ""min"" : 3.00, ""count"" : 8, ""hours"" : 5, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2025-01-13 00:00:00,2024-01-17 23:59:59,activity_rolling_avg_job,0,1752796806,1752796806
15995354,215,sleep_end_time,"{""primary_value"" : 7.06, ""sum"" : 7.06, ""avg"" : 0.39, ""max"" : 1.15, ""min"" : 0.01, ""count"" : 18, ""hours"" : 18, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-05-01,2022-09-12 00:00:00,sleep_daily_metrics_job,0,1750737043,1750736722
504622,169,daily_stats_flights_climbed,"{""primary_value"" : 43.50, ""sum"" : 43.50, ""avg"" : 8.70, ""max"" : 21.00, ""min"" : 1.50, ""count"" : 5, ""hours"" : 4, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2025-01-09 23:59:59,2025-04-05 23:59:59,activity_daily_job,0,1751036064,1751037056
15082557,215,rolling_7d_avg_heart_rate,4479.14,2024-03-26 23:59:59,2025-04-28 00:00:00,indicator_calculation_job,0,1752796740,1752796741
605690,634,average_walking_distance_7days,"{""primary_value"" : 92.00, ""sum"" : 92.00, ""avg"" : 15.33, ""max"" : 0.00, ""min"" : 0.00, ""count"" : 6, ""hours"" : 5, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2024-06-08 16:00:00,2024-07-11 15:59:59,floors_indicator_job,0,1750932121,1750933313
8596381,211,steps_consistency_score,"{""primary_value"" : 14.92, ""sum"" : 656.50, ""avg"" : 14.92, ""max"" : 18.00, ""min"" : 13.00, ""count"" : 44, ""hours"" : 8, ""aggregation_type"" : null, ""data_type"" : ""daily_summary""}",2017-07-06 16:00:00,2021-03-14 00:00:00,activity_daily_job,0,1752796800,1752796799
3828881,126,rolling_7d_avg_walkingRunningDistances,33.7,2025-06-18 23:59:59,2024-07-20 23:59:59,activity_rolling_avg_job,0,1752664905,1752664612
14789145,215,daily_stats_sleepAnalysis_Asleep(Unspecified),"{""primary_value"" : 5.00, ""sum"" : 5.00, ""avg"" : 2.50, ""max"" : 3.00, ""min"" : 2.00, ""count"" : 2, ""hours"" : 2, ""aggregation_type"" : ""sum"", ""data_type"" : ""daily_summary""}",2023-10-27 23:59:59,2025-06-11 23:59:59,sleep_pattern_job,0,1750429733,1750429755
7488319,634,average_floor_speed,12232.94,2024-05-03 15:59:59,2024-10-10 03:59:59,walking_speed_job,0,1752621937,1752622254
2993169,268,distance_walking_running_consistency_score,4.49,2019-03-25 00:00:00,2021-04-24 23:59:59,sleep_7day_stats_job,0,1752706631,1752706401
13489442,126,rolling_7d_avg_steps,4863,2024-06-22 23:59:59,2024-02-03 23:59:59,cycling_indicator_job,0,1751433684,1751434104
1650911,169,sleepAnalysis_Asleep(Unspecified)_consistency_score,68160.571000,2023-10-16 23:59:59,2024-04-21 00:00:00,activity_daily_job,0,1752796249,1752796249
9591942,169,average_floor_speed,"{""primary_value"" : 0.97, ""sum"" : 19.39, ""avg"" : 0.97, ""max"" : 0.99, ""min"" : 0.92, ""count"" : 20, ""hours"" : 14, ""aggregation_type"" : ""weighted_average"", ""data_type"" : ""daily_summary""}",2024-05-17 00:00:00,2024-11-15 23:59:59,activity_rolling_avg_job,0,1750443807,1750444017
2327251,170,daily_stats_sleep_awake,8054.71,2020-08-03 16:00:00,2016-11-22 23:59:59,activity_pattern_job,0,1752796806,1752796806
4874051,126,exercise_min_heart_rate,78.72,2024-10-07 23:59:59,2025-01-03 23:59:59,activity_pattern_job,0,1752723093,1752722975
13700800,170,average_walking_speed,501.06,2019-06-11 00:00:00,2024-01-16 23:59:59,activity_rolling_avg_job,0,1751269237,1751269730
11237433,634,flights_climbed_consistency_score,42.9,2018-09-18,2025-03-11 23:59:59,sleep_pattern_job,0,1750423345,1750423463
667524,38,daily_stats_steps,6.83,2025-06-02 23:59:59,2021-07-14 23:59:59,activity_daily_job,0,1752709769,1752709808
11949184,38,average_steps_7days,1500177660.000000,2025-03-21 07:00:00,2024-03-22 23:59:59,activity_rolling_avg_job,0,1752796790,1752796790
6254248,143,steps_consistency_score,5282.71,2025-01-25 23:59:59.000000,2015-10-05 23:59:59,activity_pattern_job,0,1752796807,1752796807
12242245,130,rolling_7d_avg_walkingRunningDistances,4.12,2024-05-10 23:59:59,2022-11-30 23:59:59,sleep_7day_stats_job,0,1752423355,1752424013
8661291,212,sleep_min_start_time_7_day,23555.662600000003,2023-01-12 00:00:00,2024-02-13 23:59:59,indicator_calculation_job,0,1750411505,1750411505
